Team,Week,Term,Rank,dma_name,dma_id,score,refresh_date
Denver Nuggets,2024-04-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,San Angelo TX,661
Denver Nuggets,2024-05-05 00:00:00,Nuggets vs Timberwolves,20.0,3,2024-05-11,San Angelo TX,661
Denver Nuggets,2024-01-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Billings MT,756
Denver Nuggets,2024-01-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Billings MT,756
Denver Nuggets,2024-02-04 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Billings MT,756
Denver Nuggets,2024-02-11 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Billings MT,756
Denver Nuggets,2024-02-18 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Billings MT,756
Denver Nuggets,2024-03-31 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Billings MT,756
Denver Nuggets,2024-04-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Billings MT,756
Denver Nuggets,2024-04-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Billings MT,756
Denver Nuggets,2024-04-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Billings MT,756
Denver Nuggets,2024-02-04 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Sacramento-Stockton-Modesto CA,862
Denver Nuggets,2024-02-11 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Sacramento-Stockton-Modesto CA,862
Denver Nuggets,2024-02-18 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Sacramento-Stockton-Modesto CA,862
Denver Nuggets,2024-02-25 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Sacramento-Stockton-Modesto CA,862
Denver Nuggets,2024-03-17 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Sacramento-Stockton-Modesto CA,862
Denver Nuggets,2024-04-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Sacramento-Stockton-Modesto CA,862
Denver Nuggets,2024-04-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Sacramento-Stockton-Modesto CA,862
Denver Nuggets,2024-01-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Dayton OH,542
Denver Nuggets,2024-02-11 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Dayton OH,542
Denver Nuggets,2024-02-18 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Dayton OH,542
Denver Nuggets,2024-03-10 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Dayton OH,542
Denver Nuggets,2024-03-31 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Dayton OH,542
Denver Nuggets,2024-04-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Dayton OH,542
Denver Nuggets,2024-04-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Dayton OH,542
Denver Nuggets,2024-05-05 00:00:00,Nuggets vs Timberwolves,100.0,3,2024-05-11,Dayton OH,542
Denver Nuggets,2024-01-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Charlottesville VA,584
Denver Nuggets,2024-01-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Charlottesville VA,584
Denver Nuggets,2024-02-04 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Charlottesville VA,584
Denver Nuggets,2024-02-11 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Charlottesville VA,584
Denver Nuggets,2024-02-18 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Charlottesville VA,584
Denver Nuggets,2024-02-25 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Charlottesville VA,584
Denver Nuggets,2024-03-03 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Charlottesville VA,584
Denver Nuggets,2024-03-10 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Charlottesville VA,584
Denver Nuggets,2024-03-17 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Charlottesville VA,584
Denver Nuggets,2024-03-24 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Charlottesville VA,584
Denver Nuggets,2024-03-31 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Charlottesville VA,584
Denver Nuggets,2024-04-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Charlottesville VA,584
Denver Nuggets,2024-04-28 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Charlottesville VA,584
Denver Nuggets,2024-05-05 00:00:00,Nuggets vs Timberwolves,37.0,3,2024-05-11,Charlottesville VA,584
Denver Nuggets,2024-01-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Clarksburg-Weston WV,598
Denver Nuggets,2024-02-11 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Clarksburg-Weston WV,598
Denver Nuggets,2024-02-25 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Clarksburg-Weston WV,598
Denver Nuggets,2024-03-03 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Clarksburg-Weston WV,598
Denver Nuggets,2024-03-10 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Clarksburg-Weston WV,598
Denver Nuggets,2024-03-17 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Clarksburg-Weston WV,598
Denver Nuggets,2024-03-31 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Clarksburg-Weston WV,598
Denver Nuggets,2024-04-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Clarksburg-Weston WV,598
Denver Nuggets,2024-04-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Clarksburg-Weston WV,598
Denver Nuggets,2024-04-28 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Clarksburg-Weston WV,598
Denver Nuggets,2024-01-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Nashville TN,659
Denver Nuggets,2024-01-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Nashville TN,659
Denver Nuggets,2024-02-04 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Nashville TN,659
Denver Nuggets,2024-02-18 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Nashville TN,659
Denver Nuggets,2024-03-03 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Nashville TN,659
Denver Nuggets,2024-03-24 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Nashville TN,659
Denver Nuggets,2024-03-31 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Nashville TN,659
Denver Nuggets,2024-04-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Nashville TN,659
Denver Nuggets,2024-05-05 00:00:00,Nuggets vs Timberwolves,100.0,3,2024-05-11,Nashville TN,659
Denver Nuggets,2024-01-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Victoria TX,626
Denver Nuggets,2024-01-28 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Victoria TX,626
Denver Nuggets,2024-03-10 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Victoria TX,626
Denver Nuggets,2024-03-24 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Victoria TX,626
Denver Nuggets,2024-03-31 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Victoria TX,626
Denver Nuggets,2024-04-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Victoria TX,626
Denver Nuggets,2024-04-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Victoria TX,626
Denver Nuggets,2024-05-05 00:00:00,Nuggets vs Timberwolves,3.0,3,2024-05-11,Victoria TX,626
Denver Nuggets,2024-01-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Jackson MS,718
Denver Nuggets,2024-01-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Jackson MS,718
Denver Nuggets,2024-02-04 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Jackson MS,718
Denver Nuggets,2024-02-11 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Jackson MS,718
Denver Nuggets,2024-02-18 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Jackson MS,718
Denver Nuggets,2024-03-10 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Jackson MS,718
Denver Nuggets,2024-03-17 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Jackson MS,718
Denver Nuggets,2024-03-24 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Jackson MS,718
Denver Nuggets,2024-03-31 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Jackson MS,718
Denver Nuggets,2024-04-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Jackson MS,718
Denver Nuggets,2024-05-05 00:00:00,Nuggets vs Timberwolves,100.0,3,2024-05-11,Jackson MS,718
Denver Nuggets,2024-01-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Sioux Falls(Mitchell) SD,725
Denver Nuggets,2024-01-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Sioux Falls(Mitchell) SD,725
Denver Nuggets,2024-01-28 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Sioux Falls(Mitchell) SD,725
Denver Nuggets,2024-02-18 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Sioux Falls(Mitchell) SD,725
Denver Nuggets,2024-03-10 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Sioux Falls(Mitchell) SD,725
Denver Nuggets,2024-03-24 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Sioux Falls(Mitchell) SD,725
Denver Nuggets,2024-03-31 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Sioux Falls(Mitchell) SD,725
Denver Nuggets,2024-04-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Sioux Falls(Mitchell) SD,725
Denver Nuggets,2024-04-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Sioux Falls(Mitchell) SD,725
Denver Nuggets,2024-04-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Sioux Falls(Mitchell) SD,725
Denver Nuggets,2024-04-28 00:00:00,Nuggets vs Timberwolves,21.0,3,2024-05-11,Sioux Falls(Mitchell) SD,725
Denver Nuggets,2024-05-05 00:00:00,Nuggets vs Timberwolves,100.0,3,2024-05-11,Sioux Falls(Mitchell) SD,725
Denver Nuggets,2024-01-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,632
Denver Nuggets,2024-01-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,632
Denver Nuggets,2024-01-28 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,632
Denver Nuggets,2024-02-04 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,632
Denver Nuggets,2024-02-18 00:00:00,Nuggets vs Timberwolves,100.0,3,2024-05-11,Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,632
Denver Nuggets,2024-02-25 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,632
Denver Nuggets,2024-03-03 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,632
Denver Nuggets,2024-03-10 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,632
Denver Nuggets,2024-03-17 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,632
Denver Nuggets,2024-03-24 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,632
Denver Nuggets,2024-03-31 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,632
Denver Nuggets,2024-04-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,632
Denver Nuggets,2024-04-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,632
Denver Nuggets,2024-05-05 00:00:00,Nuggets vs Timberwolves,80.0,3,2024-05-11,Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,632
Denver Nuggets,2024-02-18 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Mobile AL-Pensacola (Ft. Walton Beach) FL,686
Denver Nuggets,2024-02-25 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Mobile AL-Pensacola (Ft. Walton Beach) FL,686
Denver Nuggets,2024-04-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Mobile AL-Pensacola (Ft. Walton Beach) FL,686
Denver Nuggets,2024-04-28 00:00:00,Nuggets vs Timberwolves,12.0,3,2024-05-11,Mobile AL-Pensacola (Ft. Walton Beach) FL,686
Denver Nuggets,2024-05-05 00:00:00,Nuggets vs Timberwolves,100.0,3,2024-05-11,Mobile AL-Pensacola (Ft. Walton Beach) FL,686
Denver Nuggets,2024-01-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Beaumont-Port Arthur TX,692
Denver Nuggets,2024-02-04 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Beaumont-Port Arthur TX,692
Denver Nuggets,2024-03-03 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Beaumont-Port Arthur TX,692
Denver Nuggets,2024-03-17 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Beaumont-Port Arthur TX,692
Denver Nuggets,2024-03-31 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Beaumont-Port Arthur TX,692
Denver Nuggets,2024-04-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Beaumont-Port Arthur TX,692
Denver Nuggets,2024-04-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Beaumont-Port Arthur TX,692
Denver Nuggets,2024-01-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Meridian MS,711
Denver Nuggets,2024-02-11 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Meridian MS,711
Denver Nuggets,2024-02-18 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Meridian MS,711
Denver Nuggets,2024-02-25 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Meridian MS,711
Denver Nuggets,2024-03-03 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Meridian MS,711
Denver Nuggets,2024-03-17 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Meridian MS,711
Denver Nuggets,2024-03-31 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Meridian MS,711
Denver Nuggets,2024-04-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Meridian MS,711
Denver Nuggets,2024-04-28 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Meridian MS,711
Denver Nuggets,2024-01-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Baton Rouge LA,716
Denver Nuggets,2024-02-11 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Baton Rouge LA,716
Denver Nuggets,2024-02-18 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Baton Rouge LA,716
Denver Nuggets,2024-04-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Baton Rouge LA,716
Denver Nuggets,2024-04-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Baton Rouge LA,716
Denver Nuggets,2024-04-28 00:00:00,Nuggets vs Timberwolves,14.0,3,2024-05-11,Baton Rouge LA,716
Denver Nuggets,2024-01-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,New York NY,501
Denver Nuggets,2024-01-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,New York NY,501
Denver Nuggets,2024-02-04 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,New York NY,501
Denver Nuggets,2024-02-11 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,New York NY,501
Denver Nuggets,2024-02-18 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,New York NY,501
Denver Nuggets,2024-03-17 00:00:00,Nuggets vs Timberwolves,14.0,3,2024-05-11,New York NY,501
Denver Nuggets,2024-03-31 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,New York NY,501
Denver Nuggets,2024-04-07 00:00:00,Nuggets vs Timberwolves,6.0,3,2024-05-11,New York NY,501
Denver Nuggets,2024-04-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,New York NY,501
Denver Nuggets,2024-04-28 00:00:00,Nuggets vs Timberwolves,16.0,3,2024-05-11,New York NY,501
Denver Nuggets,2024-01-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Tampa-St. Petersburg (Sarasota) FL,539
Denver Nuggets,2024-01-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Tampa-St. Petersburg (Sarasota) FL,539
Denver Nuggets,2024-01-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Tampa-St. Petersburg (Sarasota) FL,539
Denver Nuggets,2024-02-04 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Tampa-St. Petersburg (Sarasota) FL,539
Denver Nuggets,2024-03-03 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Tampa-St. Petersburg (Sarasota) FL,539
Denver Nuggets,2024-03-10 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Tampa-St. Petersburg (Sarasota) FL,539
Denver Nuggets,2024-03-17 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Tampa-St. Petersburg (Sarasota) FL,539
Denver Nuggets,2024-04-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Tampa-St. Petersburg (Sarasota) FL,539
Denver Nuggets,2024-04-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Tampa-St. Petersburg (Sarasota) FL,539
Denver Nuggets,2024-04-28 00:00:00,Nuggets vs Timberwolves,14.0,3,2024-05-11,Tampa-St. Petersburg (Sarasota) FL,539
Denver Nuggets,2024-05-05 00:00:00,Nuggets vs Timberwolves,100.0,3,2024-05-11,Tampa-St. Petersburg (Sarasota) FL,539
Denver Nuggets,2024-01-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Toledo OH,547
Denver Nuggets,2024-01-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Toledo OH,547
Denver Nuggets,2024-01-28 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Toledo OH,547
Denver Nuggets,2024-03-03 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Toledo OH,547
Denver Nuggets,2024-03-31 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Toledo OH,547
Denver Nuggets,2024-04-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Toledo OH,547
Denver Nuggets,2024-04-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Toledo OH,547
Denver Nuggets,2024-04-28 00:00:00,Nuggets vs Timberwolves,8.0,3,2024-05-11,Toledo OH,547
Denver Nuggets,2024-05-05 00:00:00,Nuggets vs Timberwolves,66.0,3,2024-05-11,Toledo OH,547
Denver Nuggets,2024-01-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Green Bay-Appleton WI,658
Denver Nuggets,2024-01-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Green Bay-Appleton WI,658
Denver Nuggets,2024-01-28 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Green Bay-Appleton WI,658
Denver Nuggets,2024-02-04 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Green Bay-Appleton WI,658
Denver Nuggets,2024-02-11 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Green Bay-Appleton WI,658
Denver Nuggets,2024-03-03 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Green Bay-Appleton WI,658
Denver Nuggets,2024-03-17 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Green Bay-Appleton WI,658
Denver Nuggets,2024-03-24 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Green Bay-Appleton WI,658
Denver Nuggets,2024-04-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Green Bay-Appleton WI,658
Denver Nuggets,2024-04-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Green Bay-Appleton WI,658
Denver Nuggets,2024-04-28 00:00:00,Nuggets vs Timberwolves,9.0,3,2024-05-11,Green Bay-Appleton WI,658
Denver Nuggets,2024-01-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Tri-Cities TN-VA,531
Denver Nuggets,2024-01-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Tri-Cities TN-VA,531
Denver Nuggets,2024-01-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Tri-Cities TN-VA,531
Denver Nuggets,2024-01-28 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Tri-Cities TN-VA,531
Denver Nuggets,2024-02-11 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Tri-Cities TN-VA,531
Denver Nuggets,2024-02-25 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Tri-Cities TN-VA,531
Denver Nuggets,2024-03-10 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Tri-Cities TN-VA,531
Denver Nuggets,2024-03-17 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Tri-Cities TN-VA,531
Denver Nuggets,2024-03-31 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Tri-Cities TN-VA,531
Denver Nuggets,2024-04-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Tri-Cities TN-VA,531
Denver Nuggets,2024-04-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Tri-Cities TN-VA,531
Denver Nuggets,2024-04-28 00:00:00,Nuggets vs Timberwolves,5.0,3,2024-05-11,Tri-Cities TN-VA,531
Denver Nuggets,2024-01-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Minneapolis-St. Paul MN,613
Denver Nuggets,2024-02-11 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Minneapolis-St. Paul MN,613
Denver Nuggets,2024-04-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Minneapolis-St. Paul MN,613
Denver Nuggets,2024-04-28 00:00:00,Nuggets vs Timberwolves,18.0,3,2024-05-11,Minneapolis-St. Paul MN,613
Denver Nuggets,2024-05-05 00:00:00,Nuggets vs Timberwolves,100.0,3,2024-05-11,Minneapolis-St. Paul MN,613
Denver Nuggets,2024-01-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Dallas-Ft. Worth TX,623
Denver Nuggets,2024-01-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Dallas-Ft. Worth TX,623
Denver Nuggets,2024-01-28 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Dallas-Ft. Worth TX,623
Denver Nuggets,2024-02-18 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Dallas-Ft. Worth TX,623
Denver Nuggets,2024-02-25 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Dallas-Ft. Worth TX,623
Denver Nuggets,2024-03-03 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Dallas-Ft. Worth TX,623
Denver Nuggets,2024-03-17 00:00:00,Nuggets vs Timberwolves,8.0,3,2024-05-11,Dallas-Ft. Worth TX,623
Denver Nuggets,2024-03-31 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Dallas-Ft. Worth TX,623
Denver Nuggets,2024-04-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Dallas-Ft. Worth TX,623
Denver Nuggets,2024-04-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Dallas-Ft. Worth TX,623
Denver Nuggets,2024-01-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637
Denver Nuggets,2024-01-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637
Denver Nuggets,2024-01-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637
Denver Nuggets,2024-02-18 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637
Denver Nuggets,2024-02-25 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637
Denver Nuggets,2024-03-03 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637
Denver Nuggets,2024-03-31 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637
Denver Nuggets,2024-04-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637
Denver Nuggets,2024-04-14 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637
Denver Nuggets,2024-04-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637
Denver Nuggets,2024-05-05 00:00:00,Nuggets vs Timberwolves,100.0,3,2024-05-11,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637
Denver Nuggets,2024-01-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,San Diego CA,825
Denver Nuggets,2024-01-28 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,San Diego CA,825
Denver Nuggets,2024-03-10 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,San Diego CA,825
Denver Nuggets,2024-04-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,San Diego CA,825
Denver Nuggets,2024-04-21 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,San Diego CA,825
Denver Nuggets,2024-04-28 00:00:00,Nuggets vs Timberwolves,13.0,3,2024-05-11,San Diego CA,825
Denver Nuggets,2024-05-05 00:00:00,Nuggets vs Timberwolves,100.0,3,2024-05-11,San Diego CA,825
Denver Nuggets,2024-01-07 00:00:00,Nuggets vs Timberwolves,nan,3,2024-05-11,Harrisburg-Lancaster-Lebanon-York PA,566
